iter	RMSEWithUncertainty
4771	1.321243751
4772	1.322342667
4773	1.322362688
4774	1.324031797
4775	1.325089824
4776	1.327039979
4777	1.321114891
4778	1.322822791
4779	1.319522322
4780	1.321266834
4781	1.323003676
4782	1.322477911
4783	1.319214975
4784	1.320994341
4785	1.322110923
4786	1.321261582
4787	1.322731181
4788	1.316941714
4789	1.318728895
4790	1.320497227
4791	1.320367179
4792	1.317141286
4793	1.318930487
4794	1.320669688
4795	1.316285721
4796	1.318099934
4797	1.318041962
4798	1.315247615
4799	1.317074277
4800	1.318864473
4801	1.314547592
4802	1.315697191
4803	1.312651249
4804	1.311918669
4805	1.309352411
4806	1.306885017
4807	1.308319435
4808	1.310507043
4809	1.312106359
4810	1.313488147
4811	1.315598388
4812	1.317678489
4813	1.319787277
4814	1.321861847
4815	1.323939823
4816	1.325934478
4817	1.324985896
4818	1.326570514
4819	1.328511648
4820	1.330029792
4821	1.33154615
4822	1.331339505
4823	1.333173604
4824	1.332931392
4825	1.331776327
4826	1.333266721
4827	1.334716964
4828	1.334436339
4829	1.33617785
4830	1.337052256
4831	1.338702243
4832	1.340346322
4833	1.341141102
4834	1.342709403
4835	1.344259293
4836	1.345523725
4837	1.341612533
4838	1.342851643
4839	1.342377967
4840	1.343896222
4841	1.345389194
4842	1.346557779
4843	1.345081452
4844	1.345955325
4845	1.346597814
4846	1.34803451
4847	1.349194977
4848	1.350575494
4849	1.351134655
4850	1.352453587
4851	1.353757501
4852	1.352996154
4853	1.348897644
4854	1.349956156
4855	1.351288729
4856	1.352263666
4857	1.352778852
4858	1.354067334
4859	1.355092837
4860	1.35343654
4861	1.354383269
4862	1.355029673
4863	1.348303995
4864	1.344685767
4865	1.345804636
4866	1.345074811
4867	1.346194177
4868	1.345615891
4869	1.347014051
4870	1.343115746
4871	1.344264987
4872	1.345375698
4873	1.339037579
4874	1.340629163
4875	1.341860963
4876	1.342261844
4877	1.338510179
4878	1.339767288
4879	1.34098811
4880	1.33480338
4881	1.336162022
4882	1.336689979
4883	1.333102878
4884	1.33447884
4885	1.335815477
4886	1.331154372
4887	1.332579614
4888	1.332184601
4889	1.328731204
4890	1.330199813
4891	1.331671715
4892	1.328568156
4893	1.330034984
4894	1.33086819
4895	1.327456094
4896	1.328987944
4897	1.330479425
4898	1.324573704
4899	1.321336938
4900	1.32229708
4901	1.323879779
4902	1.323308072
4903	1.32425311
4904	1.326042148
4905	1.325442907
4906	1.326963667
4907	1.328507892
4908	1.330343731
4909	1.332012611
4910	1.33366482
4911	1.330106352
4912	1.331570647
4913	1.333320345
4914	1.334957469
4915	1.333776445
4916	1.335154503
4917	1.336831668
4918	1.338492445
4919	1.340109543
4920	1.341305427
4921	1.342510828
4922	1.343071701
4923	1.3445965
4924	1.345147147
4925	1.346623683
4926	1.347160909
4927	1.343244569
4928	1.344116513
4929	1.345286406
4930	1.345846221
4931	1.347265984
4932	1.34837153
4933	1.348895461
4934	1.347360444
4935	1.348146899
4936	1.348948801
4937	1.349458701
4938	1.350810867
4939	1.350117626
4940	1.351454663
4941	1.351932379
4942	1.352920393
4943	1.354161066
4944	1.349965151
4945	1.351056356
4946	1.352049931
4947	1.353314417
4948	1.354560447
4949	1.35543352
4950	1.355513921
4951	1.353805104
4952	1.354431386
4953	1.353457759
4954	1.354348952
4955	1.354649674
4956	1.353851171
4957	1.354741904
4958	1.34809431
4959	1.344127953
4960	1.345230817
4961	1.344506733
4962	1.345607973
4963	1.344875573
4964	1.346255069
4965	1.342380895
4966	1.343502606
4967	1.344588887
4968	1.34509763
4969	1.346175684
4970	1.341232724
4971	1.34239499
4972	1.33863862
4973	1.339844909
4974	1.339270939
4975	1.340472159
4976	1.334339258
4977	1.330829646
4978	1.332203895
4979	1.333569986
4980	1.333141686
4981	1.330034364
4982	1.331438203
4983	1.332789841
4984	1.334153423
4985	1.329497467
4986	1.330926739
4987	1.331589206
4988	1.332976609
4989	1.326939622
4990	1.323605416
4991	1.325152723
4992	1.321882189
4993	1.323466731
4994	1.32503565
4995	1.325857155
4996	1.327386018
4997	1.324040107
4998	1.325629825
4999	1.319890456
